method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
baseline,132,13200,267.751,1129595,6177,822,3.0489,19.365,0.7398,-0.2178,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,133,13300,270.85,1134848,6087,834,3.0989,19.512,0.7414,-0.1542,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,134,13400,273.837,1138000,3940,788,2.9864,19.604,0.7431,-0.1599,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,135,13500,276.846,1141989,4846,857,3.0091,19.488,0.7425,-0.1553,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,136,13600,279.935,1146103,4897,783,3.0896,19.443,0.7438,-0.1541,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,137,13700,282.993,1149501,4235,837,3.0574,19.577,0.743,-0.1527,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,138,13800,286.102,1153523,4844,822,3.1088,19.528,0.7465,-0.1553,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,139,13900,289.254,1157244,4546,825,3.152,19.678,0.7454,-0.1574,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,140,14000,292.418,1162072,5640,812,3.1641,19.561,0.7465,-0.1616,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,141,14100,295.575,1165933,4538,677,3.1576,19.787,0.7496,-0.1576,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,142,14200,298.808,1169979,4912,866,3.2325,19.631,0.7482,-0.1615,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,143,14300,301.867,1174818,5521,682,3.0594,19.583,0.7462,-0.1949,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,144,14400,305.042,1178862,4808,764,3.1749,19.601,0.7426,-0.1779,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,145,14500,308.1,1182576,4441,727,3.0579,19.813,0.7526,-0.1521,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,146,14600,311.304,1185688,3851,739,3.2039,19.71,0.7494,-0.1911,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,147,14700,314.403,1188460,3505,733,3.0994,19.608,0.7476,-0.1676,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,148,14800,317.68,1191426,3679,713,3.2769,19.744,0.7503,-0.1745,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,149,14900,320.982,1195844,5212,794,3.3021,19.614,0.7471,-0.1676,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,150,15000,324.226,1195844,0,0,3.2441,19.812,0.7536,-0.1618,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,151,15100,327.324,1195844,0,0,3.0982,19.769,0.7522,-0.1625,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,152,15200,330.46,1195844,0,0,3.1353,19.733,0.7526,-0.1696,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,153,15300,333.585,1195844,0,0,3.1257,19.814,0.7537,-0.168,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,154,15400,336.746,1195844,0,0,3.161,19.805,0.7545,-0.1579,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,155,15500,339.902,1195844,0,0,3.1555,19.737,0.7528,-0.1762,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,156,15600,342.974,1195844,0,0,3.0723,19.757,0.7545,-0.1548,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,157,15700,346.094,1195844,0,0,3.1198,19.938,0.7562,-0.1558,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,158,15800,349.191,1195844,0,0,3.0972,19.832,0.7571,-0.1548,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,159,15900,352.303,1195844,0,0,3.1118,19.932,0.7553,-0.1765,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,160,16000,355.386,1195844,0,0,3.0827,19.855,0.7554,-0.1569,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,161,16100,358.496,1195844,0,0,3.1105,19.969,0.757,-0.1606,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,162,16200,361.538,1195844,0,0,3.0422,19.997,0.7575,-0.152,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,163,16300,364.584,1195844,0,0,3.0459,19.943,0.759,-0.1523,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,164,16400,367.659,1195844,0,0,3.0752,20.032,0.76,-0.1538,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,165,16500,370.713,1195844,0,0,3.0532,19.851,0.7568,-0.182,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,166,16600,373.761,1195844,0,0,3.0488,19.84,0.7577,-0.1614,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,167,16700,376.856,1195844,0,0,3.0944,19.91,0.7601,-0.1547,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,168,16800,379.997,1195844,0,0,3.1416,19.957,0.7607,-0.1571,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,169,16900,383.058,1195844,0,0,3.061,19.809,0.7576,-0.1759,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,170,17000,386.141,1195844,0,0,3.0824,19.967,0.7619,-0.1541,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,171,17100,389.298,1195844,0,0,3.1572,19.984,0.759,-0.1779,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,172,17200,392.416,1195844,0,0,3.1184,19.898,0.759,-0.1559,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,173,17300,395.638,1195844,0,0,3.2221,19.822,0.7608,-0.1783,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,174,17400,398.788,1195844,0,0,3.1493,19.955,0.7617,-0.1574,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,175,17500,401.981,1195844,0,0,3.1937,20.058,0.7608,-0.1659,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,176,17600,405.171,1195844,0,0,3.1897,19.963,0.7597,-0.1728,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,177,17700,408.243,1195844,0,0,3.072,19.933,0.7616,-0.1536,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,178,17800,411.351,1195844,0,0,3.1077,19.951,0.7622,-0.1554,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,179,17900,414.526,1195844,0,0,3.175,19.839,0.7613,-0.1865,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,180,18000,417.718,1195844,0,0,3.1928,19.931,0.7603,-0.1596,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,181,18100,420.801,1195844,0,0,3.0822,20.141,0.7632,-0.1541,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,182,18200,424.037,1195844,0,0,3.237,20.131,0.765,-0.1618,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,183,18300,427.264,1195844,0,0,3.227,19.955,0.7622,-0.1875,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,184,18400,430.435,1195844,0,0,3.1709,20.287,0.7667,-0.1585,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,185,18500,433.586,1195844,0,0,3.1505,20.076,0.7617,-0.2127,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,186,18600,436.831,1195844,0,0,3.2454,20.06,0.7619,-0.1623,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,187,18700,439.928,1195844,0,0,3.097,20.081,0.7629,-0.1693,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,188,18800,443.173,1195844,0,0,3.2443,20.132,0.7636,-0.1622,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,189,18900,446.459,1195844,0,0,3.2869,20.001,0.7647,-0.176,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,190,19000,449.623,1195844,0,0,3.1633,20.039,0.7623,-0.1618,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,191,19100,452.835,1195844,0,0,3.2118,20.08,0.7626,-0.1753,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,192,19200,456.01,1195844,0,0,3.1755,20.034,0.7641,-0.1588,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,193,19300,459.125,1195844,0,0,3.115,20.048,0.7633,-0.1632,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,194,19400,462.354,1195844,0,0,3.2288,20.186,0.7653,-0.1614,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,195,19500,465.523,1195844,0,0,3.1691,20.14,0.7642,-0.2117,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,196,19600,468.619,1195844,0,0,3.0963,19.907,0.7623,-0.1548,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,197,19700,471.748,1195844,0,0,3.1288,19.877,0.7625,-0.1633,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,198,19800,474.857,1195844,0,0,3.1088,20.208,0.7671,-0.1554,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,199,19900,477.993,1195844,0,0,3.1361,19.97,0.7627,-0.2307,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,200,20000,481.25,1195844,0,0,3.2565,20.078,0.7649,-0.1628,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,201,20100,484.441,1195844,0,0,3.1909,20.004,0.764,-0.1635,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,202,20200,487.677,1195844,0,0,3.236,20.155,0.7671,-0.1618,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,203,20300,490.741,1195844,0,0,3.0649,20.155,0.7665,-0.1532,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,204,20400,493.838,1195844,0,0,3.0964,20.146,0.766,-0.1548,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,205,20500,496.963,1195844,0,0,3.1252,20.168,0.7667,-0.1596,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,206,20600,500.084,1195844,0,0,3.1206,20.051,0.7651,-0.1891,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,207,20700,503.286,1195844,0,0,3.2022,20.019,0.7626,-0.1724,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,208,20800,506.317,1195844,0,0,3.0308,20.176,0.7664,-0.1515,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,209,20900,509.491,1195844,0,0,3.1741,20.215,0.768,-0.1587,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,210,21000,512.625,1195844,0,0,3.1343,20.052,0.764,-0.186,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,211,21100,515.82,1195844,0,0,3.195,20.144,0.7669,-0.1597,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,212,21200,518.881,1195844,0,0,3.0615,20.123,0.766,-0.1574,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,213,21300,521.993,1195844,0,0,3.1119,20.152,0.7681,-0.1556,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,214,21400,525.08,1195844,0,0,3.0869,20.201,0.7686,-0.1606,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,215,21500,528.18,1195844,0,0,3.1001,20.073,0.768,-0.1644,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,216,21600,531.241,1195844,0,0,3.0607,20.117,0.7651,-0.153,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,217,21700,534.313,1195844,0,0,3.0721,20.322,0.7694,-0.1536,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,218,21800,537.472,1195844,0,0,3.1588,20.057,0.7647,-0.1977,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,219,21900,540.594,1195844,0,0,3.1219,20.282,0.7684,-0.1561,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,220,22000,543.76,1195844,0,0,3.1659,20.144,0.7661,-0.1925,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,221,22100,546.877,1195844,0,0,3.1177,20.13,0.7675,-0.1559,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,222,22200,549.952,1195844,0,0,3.0746,20.093,0.7666,-0.1706,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,223,22300,552.996,1195844,0,0,3.0446,20.169,0.7685,-0.1522,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,224,22400,556.046,1195844,0,0,3.0492,20.247,0.7669,-0.1548,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,225,22500,559.153,1195844,0,0,3.1074,20.353,0.7718,-0.1554,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,226,22600,562.268,1195844,0,0,3.1154,20.104,0.7698,-0.186,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,227,22700,565.393,1195844,0,0,3.1246,20.102,0.7664,-0.1674,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,228,22800,568.585,1195844,0,0,3.1921,20.29,0.7658,-0.1698,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,229,22900,571.756,1195844,0,0,3.1704,20.159,0.7674,-0.1585,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,230,23000,574.912,1195844,0,0,3.1568,20.129,0.7688,-0.1584,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,231,23100,578.062,1195844,0,0,3.1499,20.242,0.7688,-0.1575,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,232,23200,581.209,1195844,0,0,3.1466,20.11,0.769,-0.1573,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,233,23300,584.296,1195844,0,0,3.0867,20.324,0.7695,-0.1587,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,234,23400,587.398,1195844,0,0,3.1029,20.314,0.7707,-0.1551,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,235,23500,590.525,1195844,0,0,3.1265,20.173,0.7685,-0.1865,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,236,23600,593.752,1195844,0,0,3.2275,20.193,0.7682,-0.1614,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,237,23700,596.951,1195844,0,0,3.1983,20.222,0.7668,-0.167,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,238,23800,600.231,1195844,0,0,3.2804,20.185,0.7687,-0.164,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,239,23900,603.45,1195844,0,0,3.2191,20.08,0.7684,-0.161,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,240,24000,606.554,1195844,0,0,3.1037,20.282,0.7719,-0.1552,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,241,24100,609.664,1195844,0,0,3.1097,20.2,0.7702,-0.1851,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,242,24200,612.791,1195844,0,0,3.1277,20.181,0.771,-0.1564,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,243,24300,615.872,1195844,0,0,3.0807,20.254,0.7698,-0.1629,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,244,24400,619.01,1195844,0,0,3.1379,20.298,0.7696,-0.1654,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,245,24500,622.131,1195844,0,0,3.1213,20.195,0.7697,-0.1719,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,246,24600,625.27,1195844,0,0,3.1387,20.209,0.7693,-0.1569,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,247,24700,628.47,1195844,0,0,3.1996,20.19,0.7688,-0.1693,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,248,24800,631.666,1195844,0,0,3.1959,20.262,0.7698,-0.1598,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,249,24900,634.878,1195844,0,0,3.2125,20.25,0.7693,-0.1661,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,250,25000,638.028,1195844,0,0,3.1499,20.253,0.7709,-0.1575,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,251,25100,641.176,1195844,0,0,3.1477,20.295,0.7686,-0.1576,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,252,25200,644.33,1195844,0,0,3.1545,20.393,0.7709,-0.1577,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,253,25300,647.552,1195844,0,0,3.2218,20.287,0.7687,-0.1832,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,254,25400,650.842,1195844,0,0,3.2898,20.292,0.7706,-0.1645,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,255,25500,654.061,1195844,0,0,3.219,20.206,0.77,-0.1716,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,256,25600,657.349,1195844,0,0,3.2877,20.199,0.7687,-0.1644,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,257,25700,660.594,1195844,0,0,3.2451,20.348,0.7728,-0.1623,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,258,25800,663.836,1195844,0,0,3.2428,20.234,0.7706,-0.1777,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,259,25900,667.107,1195844,0,0,3.2709,20.379,0.7727,-0.1635,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,260,26000,670.43,1195844,0,0,3.3228,20.377,0.7713,-0.1919,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,261,26100,673.733,1195844,0,0,3.3027,20.289,0.7702,-0.1724,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,262,26200,676.891,1195844,0,0,3.1583,20.305,0.7723,-0.1579,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,263,26300,680.267,1195844,0,0,3.3755,20.243,0.7703,-0.2049,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,264,26400,683.518,1195844,0,0,3.2518,20.323,0.7709,-0.1626,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,265,26500,686.711,1195844,0,0,3.1927,20.176,0.7706,-0.1777,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,266,26600,689.908,1195844,0,0,3.1973,20.337,0.7727,-0.1599,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,267,26700,693.024,1195844,0,0,3.1154,20.264,0.7709,-0.167,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,268,26800,696.205,1195844,0,0,3.1816,20.366,0.7721,-0.1591,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,269,26900,699.326,1195844,0,0,3.1204,20.298,0.7719,-0.156,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,270,27000,702.476,1195844,0,0,3.1498,20.263,0.7769,-0.1575,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,271,27100,705.616,1195844,0,0,3.1406,20.355,0.7762,-0.157,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,272,27200,708.802,1195844,0,0,3.1857,20.365,0.7762,-0.1593,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
